"current"
1.585799491225615476e+01
-4.621620087743840699e+00
4.830509912256156113e+00
1.585799491225615476e+01
2.058405991225615850e+01
-1.470910087743845907e+00
1.900870491225615666e+01
1.679799912256159544e+00
2.373476991225615507e+01
6.405864912256156174e+00
-4.621620087743847805e+00
-3.140265508774384173e+01
7.981219912256159787e+00
1.585799491225615476e+01
1.270728491225615464e+01
1.270728491225615464e+01
6.405864912256150845e+00
1.679799912256155991e+00
-1.249839508774384456e+01
-4.621620087743840699e+00
-7.772330087743840821e+00
1.113192991225615636e+01
7.981219912256152682e+00
1.270728491225615464e+01
4.830509912256156113e+00
-1.092304008774384450e+01
-1.249839508774384278e+01
7.981219912256154458e+00
4.830509912256156113e+00
6.405864912256154398e+00
-3.046265087743840638e+00
1.113192991225615636e+01
-2.667659008774384688e+01
7.981219912256152682e+00
1.679799912256159544e+00
-3.046265087743838862e+00
-1.564910508774384468e+01
6.405864912256154398e+00
7.981219912256159787e+00
1.270728491225615464e+01
1.113192991225615280e+01
1.428263991225615293e+01
3.948831991225615212e+01
-1.722446008774384296e+01
4.830509912256159666e+00
-4.621620087743849581e+00
4.830509912256152560e+00
1.270728491225615464e+01
1.044449122561541543e-01
1.679799912256152439e+00
1.428263991225615293e+01
-6.196975087743846089e+00
7.981219912256152682e+00
1.113192991225615636e+01
9.556574912256154519e+00
-7.772330087743840821e+00
-3.046265087743844191e+00
7.981219912256152682e+00
1.270728491225615464e+01
-4.621620087743840699e+00
-3.046265087743849520e+00
-7.772330087743844373e+00
-1.470910087743844130e+00
1.585799491225615476e+01
7.981219912256159787e+00
-1.092304008774384627e+01
1.679799912256159544e+00
2.058405991225615850e+01
2.373476991225615507e+01
3.255154912256156052e+00
3.255154912256157829e+00
-6.196975087743842536e+00
-1.722446008774384651e+01
-6.196975087743844313e+00
3.255154912256161381e+00
7.981219912256156235e+00
-1.249839508774384633e+01
-4.621620087743846028e+00
3.255154912256154276e+00
1.113192991225615636e+01
9.556574912256154519e+00
-9.347685087743846211e+00
7.981219912256156235e+00
-4.621620087743849581e+00
-4.621620087743840699e+00
-4.621620087743844252e+00
2.688547991225615164e+01
1.743334991225615482e+01
6.405864912256154398e+00
-4.621620087743840699e+00
-6.196975087743844313e+00
1.113192991225615636e+01
-1.092304008774384450e+01
-6.196975087743842536e+00
9.556574912256154519e+00
1.270728491225615464e+01
-1.470910087743840577e+00
-7.772330087743844373e+00
1.044449122561506016e-01
3.255154912256154276e+00
-1.879981508774384480e+01
1.044449122561541543e-01
1.585799491225615299e+01
6.405864912256154398e+00
-1.879981508774384480e+01
1.900870491225615666e+01
7.981219912256156235e+00
-1.092304008774384627e+01
-4.621620087743840699e+00
1.044449122561577070e-01
-1.470910087743844130e+00
1.428263991225615648e+01
4.830509912256149008e+00
2.373476991225615507e+01
4.830509912256159666e+00
-4.621620087743844252e+00
3.255154912256154276e+00
1.113192991225615280e+01
9.556574912256150967e+00
2.688547991225615164e+01
1.679799912256154215e+00
9.556574912256154519e+00
-1.470910087743849459e+00
1.679799912256159544e+00
2.058405991225615139e+01
-3.046265087743849520e+00
-1.470910087743845907e+00
2.373476991225615507e+01
4.830509912256154337e+00
7.981219912256159787e+00
2.058405991225615139e+01
1.428263991225615648e+01
-1.249839508774384100e+01
1.900870491225615666e+01
-1.407375008774384462e+01
9.556574912256154519e+00
2.215941491225615323e+01
2.215941491225615323e+01
6.405864912256154398e+00
3.255154912256154276e+00
9.556574912256156296e+00
1.044449122561541543e-01
2.531012491225615690e+01
3.255154912256154276e+00
6.405864912256156174e+00
-4.621620087743844252e+00
1.113192991225615280e+01
3.476225491225615372e+01
9.556574912256154519e+00
4.830509912256154337e+00
2.373476991225615507e+01
1.044449122561541543e-01
7.981219912256152682e+00
2.058405991225615139e+01
1.044449122561577070e-01
1.428263991225615293e+01
1.585799491225615476e+01
4.830509912256156113e+00
-6.196975087743844313e+00
2.373476991225615507e+01
9.556574912256154519e+00
2.058405991225615139e+01
1.679799912256152439e+00
1.428263991225615293e+01
-1.092304008774384627e+01
2.531012491225615690e+01
3.255154912256154276e+00
-4.621620087743840699e+00
1.270728491225615819e+01
-3.046265087743849520e+00
-7.772330087743840821e+00
-1.470910087743840577e+00
1.044449122561541543e-01
-3.046265087743840638e+00
4.830509912256154337e+00
6.405864912256157950e+00
1.428263991225615648e+01
1.113192991225614925e+01
1.270728491225615464e+01
-3.046265087743842415e+00
6.405864912256150845e+00
7.981219912256156235e+00
9.556574912256154519e+00
3.255154912256156052e+00
2.846083491225615703e+01
1.743334991225615482e+01
-1.470910087743844130e+00
-6.196975087743849642e+00
1.679799912256152439e+00
1.113192991225615636e+01
1.900870491225615666e+01
4.830509912256154337e+00
1.113192991225615636e+01
6.405864912256150845e+00
-7.772330087743840821e+00
1.428263991225615470e+01
1.585799491225615476e+01
1.743334991225615482e+01
1.679799912256159544e+00
9.556574912256158072e+00
-4.621620087743846028e+00
3.003618991225615886e+01
-1.470910087743845907e+00
1.044449122561594834e-01
6.405864912256157950e+00
-3.046265087743845967e+00
1.900870491225615666e+01
-1.470910087743844130e+00
1.679799912256155991e+00
-3.046265087743844191e+00
-1.879981508774384480e+01
1.113192991225614925e+01
1.113192991225615280e+01
-1.092304008774384982e+01
1.270728491225615464e+01
7.981219912256156235e+00
2.215941491225615323e+01
3.255154912256154276e+00
4.830509912256154337e+00
4.830509912256156113e+00
1.743334991225615482e+01
-6.196975087743849642e+00
1.428263991225615293e+01
1.679799912256154215e+00
6.405864912256157950e+00
7.981219912256154458e+00
1.679799912256154215e+00
6.405864912256157950e+00
1.113192991225615280e+01
2.373476991225615151e+01
1.270728491225615642e+01
2.215941491225616033e+01
-9.347685087743846211e+00
2.688547991225615164e+01
-1.407375008774384639e+01
-3.046265087743849520e+00
2.058405991225615139e+01
1.270728491225615464e+01
1.428263991225615293e+01
-1.092304008774384627e+01
1.900870491225615666e+01
-1.092304008774384450e+01
9.556574912256154519e+00
1.044449122561559307e-01
7.981219912256149129e+00
-2.037517008774384664e+01
1.585799491225615832e+01
-1.470910087743840577e+00
2.688547991225615164e+01
-7.772330087743844373e+00
-3.046265087743845967e+00
-1.092304008774384627e+01
1.113192991225615280e+01
7.981219912256156235e+00
4.830509912256156113e+00
-1.564910508774384290e+01
1.044449122561541543e-01
2.373476991225615151e+01
9.556574912256154519e+00
4.830509912256154337e+00
1.679799912256159544e+00
9.556574912256154519e+00
3.255154912256154276e+00
1.270728491225615464e+01
4.830509912256156113e+00
-3.046265087743840638e+00
2.688547991225615874e+01
2.215941491225615323e+01
1.743334991225615482e+01
1.270728491225615642e+01
-6.196975087743842536e+00
4.830509912256156113e+00
1.270728491225615464e+01
2.531012491225615690e+01
1.270728491225615464e+01
1.113192991225614925e+01
3.318689991225615188e+01
-1.470910087743844130e+00
1.270728491225615464e+01
-1.470910087743840577e+00
2.058405991225615850e+01
1.585799491225615476e+01
2.058405991225615139e+01
2.373476991225615862e+01
2.531012491225614980e+01
-4.621620087743849581e+00
3.255154912256156052e+00
1.743334991225615482e+01
-3.046265087743840638e+00
2.215941491225615323e+01
-1.470910087743840577e+00
-3.046265087743844191e+00
4.830509912256156113e+00
-6.196975087743846089e+00
1.428263991225615648e+01
4.830509912256149008e+00
-6.196975087743840760e+00
1.679799912256155991e+00
7.981219912256156235e+00
1.044449122561577070e-01
-1.470910087743844130e+00
3.255154912256154276e+00
1.270728491225615464e+01
-6.196975087743846089e+00
4.830509912256152560e+00
1.743334991225615482e+01
1.900870491225615666e+01
7.981219912256156235e+00
1.679799912256155991e+00
3.255154912256161381e+00
4.830509912256159666e+00
1.900870491225615666e+01
-4.621620087743844252e+00
1.743334991225615482e+01
6.405864912256156174e+00
1.044449122561559307e-01
7.981219912256156235e+00
2.531012491225615690e+01
1.044449122561541543e-01
2.373476991225615507e+01
1.743334991225615482e+01
6.405864912256157950e+00
3.255154912256154276e+00
1.679799912256159544e+00
1.585799491225615476e+01
-1.470910087743844130e+00
-4.621620087743844252e+00
-7.772330087743844373e+00
1.113192991225615636e+01
4.830509912256156113e+00
1.270728491225615464e+01
-6.196975087743840760e+00
4.830509912256156113e+00
1.270728491225615109e+01
6.405864912256154398e+00
4.830509912256154337e+00
1.743334991225615482e+01
9.556574912256154519e+00
2.058405991225615850e+01
-7.772330087743844373e+00
9.556574912256154519e+00
-3.046265087743845967e+00
1.679799912256159544e+00
9.556574912256154519e+00
-6.196975087743840760e+00
1.270728491225615109e+01
1.270728491225615819e+01
1.044449122561541543e-01
2.373476991225615862e+01
1.044449122561541543e-01
4.830509912256159666e+00
3.255154912256156052e+00
6.405864912256154398e+00
4.830509912256152560e+00
1.428263991225615293e+01
-1.470910087743844130e+00
1.428263991225615648e+01
-1.249839508774384456e+01
6.405864912256154398e+00
1.044449122561541543e-01
1.679799912256154215e+00
-1.564910508774384112e+01
2.688547991225615874e+01
-1.470910087743844130e+00
9.556574912256154519e+00
9.556574912256154519e+00
4.830509912256156113e+00
6.405864912256157950e+00
1.679799912256155991e+00
6.405864912256154398e+00
9.556574912256156296e+00
-4.621620087743844252e+00
-1.879981508774384480e+01
-1.470910087743840577e+00
4.830509912256159666e+00
7.981219912256152682e+00
1.113192991225615636e+01
-1.722446008774384296e+01
-3.046265087743838862e+00
3.255154912256161381e+00
1.270728491225615642e+01
3.255154912256154276e+00
2.058405991225615850e+01
-4.621620087743840699e+00
2.688547991225615874e+01
3.255154912256161381e+00
1.585799491225616009e+01
-1.249839508774384100e+01
4.830509912256156113e+00
-1.470910087743844130e+00
1.743334991225615482e+01
1.679799912256155991e+00
1.679799912256155991e+00
-7.772330087743840821e+00
1.428263991225615648e+01
-2.037517008774384308e+01
1.743334991225615482e+01
1.585799491225615476e+01
-3.046265087743838862e+00
3.003618991225615531e+01
4.830509912256156113e+00
1.113192991225615636e+01
-4.621620087743840699e+00
9.556574912256156296e+00
1.270728491225615464e+01
1.428263991225616003e+01
-1.092304008774384450e+01
3.255154912256154276e+00
-4.621620087743846028e+00
-4.621620087743846028e+00
-4.621620087743840699e+00
-7.772330087743849703e+00
-3.046265087743842415e+00
1.428263991225615293e+01
-3.046265087743842415e+00
-7.772330087743844373e+00
4.830509912256149008e+00
1.113192991225615636e+01
-9.347685087743844434e+00
1.044449122561541543e-01
1.900870491225615666e+01
7.981219912256149129e+00
9.556574912256154519e+00
1.585799491225615299e+01
2.215941491225615323e+01
-9.347685087743844434e+00
-3.046265087743842415e+00
-3.046265087743849520e+00
9.556574912256154519e+00
1.270728491225615464e+01
-7.772330087743840821e+00
1.044449122561541543e-01
-4.621620087743844252e+00
1.113192991225614925e+01
-1.470910087743849459e+00
2.846083491225616058e+01
9.556574912256154519e+00
6.405864912256156174e+00
-1.092304008774384450e+01
-1.407375008774384462e+01
1.428263991225616536e+01
7.981219912256149129e+00
1.743334991225615482e+01
1.743334991225615482e+01
1.585799491225615476e+01
2.531012491225614980e+01
4.830509912256149008e+00
4.830509912256156113e+00
-3.046265087743849520e+00
1.270728491225615642e+01
1.743334991225615482e+01
1.743334991225615482e+01
4.830509912256156113e+00
2.373476991225615862e+01
4.830509912256156113e+00
1.679799912256155991e+00
-6.196975087743844313e+00
4.830509912256159666e+00
4.830509912256156113e+00
1.585799491225616009e+01
2.058405991225615850e+01
6.405864912256157950e+00
-7.772330087743846150e+00
-3.046265087743838862e+00
4.830509912256156113e+00
1.900870491225615666e+01
1.900870491225615666e+01
-1.249839508774384456e+01
3.255154912256157829e+00
-9.347685087743846211e+00
1.270728491225615464e+01
-1.092304008774384450e+01
1.044449122561577070e-01
4.830509912256159666e+00
4.830509912256159666e+00
-4.621620087743844252e+00
1.679799912256154215e+00
9.556574912256154519e+00
9.556574912256158072e+00
1.044449122561577070e-01
1.044449122561577070e-01
-1.470910087743844130e+00
1.044449122561541543e-01
1.679799912256155991e+00
1.113192991225615636e+01
1.585799491225615476e+01
7.981219912256156235e+00
1.113192991225615636e+01
7.981219912256154458e+00
4.830509912256154337e+00
-7.772330087743844373e+00
1.044449122561541543e-01
9.556574912256154519e+00
-7.772330087743844373e+00
-4.621620087743844252e+00
2.373476991225615507e+01
1.270728491225615464e+01
1.679799912256155991e+00
1.428263991225615648e+01
1.585799491225615476e+01
6.405864912256154398e+00
1.113192991225615991e+01
1.900870491225615666e+01
