# staircaseramp pharma apab apabv3 ap05hz ap1hz ap2hz sactiv sinactiv
1.181923773332566596e-01 7.529068534392041601e-02 1.489268842022842820e-01 8.937296304831034155e-02 1.356120703315397136e-01 1.319545641531396640e-01 1.548233400930397463e-01 1.452730015449520129e-01 9.013139123780328221e-01
1.186101076693736184e-01 1.221912729256687674e-01 1.749145234803335114e-01 1.168193240077324835e-01 1.891556205130102142e-01 1.865881673249078221e-01 2.011964299610967399e-01 2.082682420281724289e-01 6.048858684991075263e-01
1.192618215620295657e-01 9.551736869180302292e-02 1.576940171620746234e-01 9.771226250979113404e-02 1.304238337854147778e-01 1.255974703701271677e-01 1.475293966017306169e-01 1.530381675338146341e-01 7.337739736742338037e-01
1.202968410087893597e-01 2.460080179582253557e-01 1.898495030986053211e-01 1.154982294629599004e-01 2.101818810125149206e-01 2.379300698356677513e-01 2.104266069294978836e-01 1.828042083207330193e-01 2.226350788484407761e-01
1.221322602769413929e-01 1.008660211745564805e-01 1.576766497487843421e-01 1.265818917916052000e-01 1.538447298575141564e-01 1.487000910182424973e-01 1.909780293484555358e-01 1.485255344889092055e-01 1.191141763898606459e-01
1.222142682861795948e-01 1.910740317011615508e-01 1.894405302702926175e-01 1.114867465565775317e-01 1.889637984735467735e-01 1.951526782003479565e-01 1.788118682383888214e-01 1.340755020220614213e-01 1.407166342521027069e-01
1.226487940984525293e-01 2.029961605789475376e-01 2.014941823710925117e-01 1.209903426299710899e-01 2.376145289463048316e-01 2.262014485756474735e-01 1.821353043679226624e-01 1.482921818583070039e-01 1.236229489290792682e-01
1.268522130711733364e-01 2.403233259420393397e-01 1.540421688849386850e-01 1.200222354087024518e-01 1.250923161879487489e-01 1.376195021250743999e-01 1.628792871290812017e-01 1.721120042126584038e-01 1.671442251612313135e-01
1.281372750763150881e-01 2.255870303254073617e-01 1.545958773562665367e-01 9.095556140207450291e-02 1.757700525236017830e-01 1.811489662610683005e-01 1.342342898980050103e-01 7.784631355258894714e-02 2.344693497888956646e-01
1.298577721433534782e-01 1.994700998997584740e-01 1.534816721712686516e-01 1.914673524521754155e-01 2.082800644912262689e-01 1.376417752244102621e-01 1.674756809809184177e-01 1.738446255732465362e-01 1.612825919333636115e-01
1.347228734470799771e-01 1.088778461790678442e-01 1.653508364626105342e-01 1.043730927007508469e-01 1.749216724082834906e-01 1.473150069511064697e-01 1.763160031780403869e-01 1.852079484300765411e-01 3.901454345774938437e-01
1.347312445263275926e-01 9.499046023242851966e-02 1.457006092010066090e-01 9.413249470692769405e-02 2.705425933634778568e-01 1.309274461337417983e-01 1.397271067206652118e-01 2.613756774039350250e-01 3.981629393146600693e-01
1.358657863439865221e-01 8.446882355482973614e-02 1.985562839244669753e-01 1.526398083287583141e-01 1.934469256420245087e-01 2.124962340578879783e-01 2.167799129774276856e-01 1.796289088916400711e-01 1.903684535970900926e-01
1.361170282521455832e-01 1.299791606608922956e-01 2.085891673773379584e-01 1.829354741233235604e-01 1.991874068404480280e-01 2.030550887472991617e-01 2.147866409205173299e-01 2.211951963569376567e-01 5.189506436331423611e-01
1.384206566474504574e-01 1.330015213362139015e-01 1.532226140331887643e-01 1.216313089363542793e-01 1.568371614647602608e-01 1.518207244414103707e-01 1.685851591800065219e-01 1.306103884426454420e-01 3.813802133729953803e-01
1.384348965507597728e-01 1.839438364042312313e-01 2.001418147942979620e-01 1.383913767719598953e-01 1.963921969238459353e-01 1.513175925440747027e-01 1.743386648300447872e-01 1.956911116948417406e-01 2.130964839888259688e-01
1.459418356977764675e-01 1.827100546627440925e-01 1.656030408897160300e-01 1.211674320520342296e-01 1.394086214057375095e-01 1.468902640286063044e-01 1.349504255571785938e-01 2.235041293751154345e-01 2.981905614072182242e-01
1.476574336507206209e-01 8.482004891832022053e-02 2.044037618363770958e-01 1.946727683175870360e-01 2.587508182247411082e-01 2.276709896569508729e-01 2.195282961647371800e-01 1.000773845566460818e-01 1.477113170031399969e-01
1.494247215672659390e-01 1.183308078278167974e-01 1.773672124336971301e-01 9.880059025023245345e-02 2.179511860357022102e-01 2.050128437056134845e-01 1.867740122399195457e-01 2.258928141118371480e-01 3.353634094010960465e-01
1.585797345963286253e-01 2.028177063050657924e-01 2.508704683687588144e-01 2.519551325370285033e-01 3.267872098806274272e-01 2.381989151583506215e-01 2.516542868440716507e-01 2.245945603347219710e-01 4.545801715731203618e-01
1.696019221190052662e-01 1.382614152906717353e-01 1.626042037275897134e-01 1.017086951773172876e-01 1.883656559334329628e-01 1.707549633547696677e-01 1.635239196200178047e-01 2.055400337084632711e-01 5.749494050054775734e-02
1.785773341434040984e-01 1.911049951211788722e-01 2.234804785329546073e-01 1.829297789612254199e-01 2.287409856329432056e-01 2.270516176693591071e-01 2.384671659655836218e-01 2.874272382379668977e-01 6.574618870436704787e-01
1.829384394215522736e-01 1.963784430296847128e-01 2.119567736662060775e-01 1.745795316902419014e-01 2.550192444294941407e-01 2.233478777777734015e-01 2.600423170832539821e-01 2.090160451207137005e-01 3.262761739733301414e-01
2.047135385685318332e-01 1.409385732774583733e-01 2.157205073136191642e-01 2.631069400032140515e-01 2.374584412657645138e-01 2.320750242412739639e-01 2.755762194894303962e-01 1.860767900893169347e-01 2.868172139349227656e-01
2.122421643387575052e-01 5.309877566247412917e-01 3.584056315354993694e-01 2.525206193331421267e-01 3.761653319688189612e-01 2.803425843092961500e-01 1.724778114893319725e-01 6.816322430907935381e-02 5.282266994412587735e-01
