# staircaseramp pharma apab apabv3 ap05hz ap1hz ap2hz sactiv sinactiv
8.924083964216911191e-02 1.398776871784178921e-01 1.029742779945402198e+00 1.135224061720347954e+00 8.768057427665548742e-01 9.264526123040374150e-01 6.160718899147048511e-01 6.550612301020125594e-02 3.009031161945963095e-01
8.934001582864133095e-02 6.034846257765541511e-01 1.657123686413745967e+00 1.351692895219961388e+00 1.407056414631529639e+00 1.693106580939101491e+00 1.168745324369856675e+00 5.590556636615835046e-02 2.711544425785267776e-01
9.185889148452808239e-02 1.034890039482675023e-01 7.804236524060084168e-01 5.369809525702272657e-01 6.393772962091943679e-01 6.959113821400372268e-01 6.964027993999389876e-01 3.734845133961045560e-02 2.494541870945172213e-01
9.257521512597235991e-02 2.487774191658619627e-01 1.259325025089981231e+00 1.137824683878847054e+00 1.109722374759031238e+00 8.337942080785158971e-01 5.799415974308815835e-01 8.052382442550475028e-02 3.362130401993696505e-01
9.260082340010564184e-02 9.941899473633999951e-02 7.881710585156574966e-01 5.976767995500615882e-01 5.265774445523923042e-01 6.603159658389444742e-01 5.526623520902678166e-01 1.229971575923415883e-01 3.638862807502522001e-01
9.336681028994074649e-02 2.785242308291800417e-01 1.014088368302042076e+00 8.009507716904570307e-01 8.835400215783326683e-01 9.680912480606296278e-01 8.648660198162940738e-01 3.963697813065399089e-02 2.930879062844494176e-01
9.353785966336351787e-02 1.178337226851317865e-01 8.892464898192822265e-01 5.085110004901695069e-01 9.467521340839614163e-01 7.981833519200762783e-01 6.402653712830868038e-01 6.001164760382839136e-02 2.636418544193493974e-01
9.377836943333189845e-02 4.049059755266075089e-01 1.410353488410427847e+00 1.279817241135479122e+00 8.663611265858670585e-01 8.864650380984071543e-01 7.132340230277599558e-01 6.985327627293293207e-02 3.129526052347470499e-01
9.380305827948395847e-02 2.587932798257060463e-01 1.333597598113618332e+00 8.220161252565252319e-01 1.006464630366144419e+00 1.049387589983162838e+00 1.042013402789655263e+00 4.742780859478597233e-02 3.050781767480797990e-01
9.565325277396609371e-02 2.104008978121786888e-01 1.026113628763327235e+00 8.136122478254520507e-01 9.803909843868477969e-01 9.169056605145526895e-01 5.139452769760505246e-01 4.027569414041089896e-02 3.008610086048901788e-01
9.565421501469839605e-02 2.737350440258253803e-01 1.161729226225439282e+00 6.457875060423327040e-01 8.883253443674755667e-01 9.880604085149390370e-01 6.695304767249420363e-01 2.089795300528706976e-02 3.642314941795388172e-01
9.639265366975494076e-02 5.624821673293977087e-01 1.737364307296302757e+00 1.153242647562785717e+00 1.256439817325710973e+00 1.598908116373113364e+00 1.153198236357913853e+00 1.361178146376108566e-01 2.743872541368014839e-01
9.774401920426353807e-02 2.597917024719287871e-01 1.157490378290546351e+00 1.455635233859712940e+00 1.221959450568985028e+00 8.887658941597154083e-01 8.490564924096551946e-01 4.470610281799426017e-02 2.778054891253038394e-01
9.856608162521511562e-02 2.979623558508453507e-01 1.500854720557434296e+00 1.105465747792994557e+00 1.038308848599686307e+00 1.124407063555059372e+00 1.076363179591830033e+00 1.176631077174725287e-01 2.308695745078809258e-01
9.933179371684333625e-02 1.193692623554687415e-01 9.072682700396905719e-01 4.562430906635268069e-01 7.873512431357129193e-01 6.681703229675339806e-01 5.359008772955060618e-01 5.007820518308257057e-02 1.877375137275170969e-01
9.967055235672023228e-02 9.786612280789162011e-01 1.275127272548523649e+00 1.066484759919632985e+00 9.602952850580744881e-01 1.230690483605713759e+00 9.529852587053887492e-01 3.323605542161427867e-02 4.159050370500078087e-01
1.020847910541591019e-01 1.181811700776522339e-01 8.299405682120566397e-01 4.139483756921725766e-01 6.408640610458422593e-01 6.505680466081810165e-01 4.650655155818649855e-01 3.982267041768678545e-02 3.188584998494899403e-01
1.031735650441134022e-01 1.183034087251713662e-01 8.037514214813036295e-01 6.297845195232597559e-01 7.236792154743969530e-01 8.083727265974656184e-01 5.043823472446045120e-01 1.049255456375741413e-01 4.015917741711825806e-01
1.044173287152823093e-01 3.548042503722454444e-01 1.254922720114143964e+00 7.283698151711150981e-01 1.121910166832569500e+00 1.128026107819390722e+00 1.052534443992402702e+00 3.347485766773182492e-02 2.776827305966687587e-01
1.045378872337736353e-01 8.251979153475054451e-02 5.405088772891454285e-01 4.211941500443044384e-01 8.025443348486664963e-01 7.067715012418385179e-01 6.338672191220126040e-01 3.154495080069298629e-02 2.741718657269070492e-01
1.046646241874289868e-01 1.793644621372256776e-01 8.034039979140603638e-01 6.190348149142973488e-01 8.304581077647189558e-01 7.816517199145902595e-01 6.885069432660039235e-01 2.643696296140042243e-02 2.877115244752038725e-01
1.048540757502336579e-01 1.536575936137475062e-01 1.090919243197382649e+00 7.382110080154361542e-01 1.010887465963289600e+00 7.016246421812116774e-01 6.018118872515676454e-01 5.679626107546661279e-02 2.552193527153715502e-01
1.051908181376817464e-01 2.296478401157838467e-01 9.878470141096095114e-01 8.876097369192122999e-01 1.011208354276019739e+00 9.216926877782694039e-01 9.608988880890717565e-01 5.719173016677768506e-02 3.276307592538814650e-01
1.058639815579279775e-01 1.297552704032836624e-01 1.324906943539536197e+00 8.308679949524181430e-01 1.181106440929096335e+00 1.241427970690252902e+00 9.396979326789123288e-01 4.148452382826333523e-02 3.436774120629483842e-01
1.064974417616471047e-01 4.045379518220614812e-01 1.946510636593135501e+00 1.456053719668563673e+00 1.139680475234859935e+00 1.492330849297005324e+00 1.234724012013422634e+00 1.068605536710948989e-01 2.967836485115642464e-01
1.068833636041011670e-01 3.275925556612834244e-01 1.198405370945313075e+00 6.631787322898168302e-01 9.577794546648878971e-01 9.220907744693981334e-01 8.030652942137427308e-01 5.034243165038301132e-02 1.951457391154119148e-01
1.069087075979310159e-01 1.468933348854572496e-01 1.331844682519285561e+00 5.399167774239861384e-01 7.326301864213444759e-01 7.744156688523237131e-01 4.238064251041880337e-01 8.650078481400458319e-02 3.151673549003976560e-01
1.073969607909281143e-01 1.185631697746971080e-01 9.565698589629164639e-01 7.685208132914220780e-01 9.220735260615227080e-01 6.711362925333996809e-01 5.700440993584809934e-01 7.112418784403926053e-02 2.015552345098563236e-01
1.087259014472112956e-01 2.858798667503451574e-01 1.319122397573272432e+00 1.532084917887543751e+00 1.242898277492924031e+00 8.610705079667179129e-01 7.148756973589390773e-01 5.347173025142705483e-02 2.733577237557386908e-01
1.094748398119650551e-01 2.295859544191273804e-01 1.171308621688486928e+00 6.903536674631818304e-01 7.717697489025692192e-01 1.073491337645005261e+00 7.027002099805976787e-01 4.547937422365503496e-02 2.907010852188030570e-01
1.106564795279118829e-01 2.414937611774123360e-01 1.236635818378311047e+00 9.340865605057070420e-01 1.080294035506302874e+00 7.795601120971037412e-01 1.027740151363805809e+00 3.925974965941108480e-02 3.025861022894000274e-01
1.115383586784410436e-01 1.696988151799715405e-01 1.056803952425451776e+00 1.058068435387347961e+00 9.089752608334563666e-01 1.000115729763411343e+00 7.221625405729666936e-01 5.738718678820803332e-02 2.652748135000984608e-01
1.115463605808521691e-01 1.961167515830184449e-01 5.016948016229947349e-01 3.404947909978576770e-01 4.882661152489429779e-01 4.883368962536623892e-01 3.089892608633665883e-01 7.543304591535121562e-01 2.443628294938886003e-01
1.115661878876647028e-01 4.232647003438732014e-01 9.545490817530460914e-01 8.575042084699076028e-01 8.587889826093777490e-01 1.176368921186233152e+00 8.758720288512936714e-01 2.545904111270422959e-02 2.361853203527527478e-01
1.121902265600301651e-01 4.095466422729601708e-01 5.651847261228032382e-01 5.153831999442470835e-01 7.334554903649228574e-01 5.309375836531182724e-01 4.140973216248023392e-01 1.289187593847422042e-01 8.784946542842969608e-02
1.125438305712129911e-01 3.849024692997979891e-01 9.546089362277487833e-01 5.340012493236960811e-01 7.397001546918529069e-01 8.577269615660430002e-01 8.589178691292055356e-01 5.745012829850094926e-02 2.848202806671277232e-01
1.129108289613871413e-01 2.411360990079242095e-01 9.449044504653688614e-01 5.992086693762457283e-01 8.688377089549468302e-01 6.973762945569013105e-01 5.239614932850517048e-01 7.392474368749982205e-02 2.877400692133924576e-01
1.135350248545838742e-01 4.495498482747103952e-01 1.604981574397709609e+00 1.160037171811183931e+00 1.210607047517008983e+00 1.267326160536260904e+00 9.288240443239653699e-01 5.742538673949623002e-02 3.348536595313047481e-01
1.143365460399732442e-01 1.751274204573218529e-01 5.361036185211538463e-01 2.767472769282756651e-01 5.209543550781400301e-01 4.879820283262676361e-01 4.558991950316094721e-01 9.327775204423736921e-02 2.373577824649502066e-01
1.150532601763004231e-01 1.174805569607507566e-01 4.418869222448537637e-01 1.998862585494188548e-01 4.646672976588725468e-01 3.561865136247092112e-01 4.093974179356733578e-01 9.152933511071416339e-02 2.449931116886285565e-01
1.157801004301206027e-01 7.063000241938836021e-01 1.354604464698470734e+00 1.096164944485078285e+00 1.076019611003390386e+00 1.183922361167500270e+00 1.026919341256157692e+00 5.117238224815903735e-02 3.281187898097861488e-01
1.173684641124257966e-01 1.649398811208188653e-01 9.601002170733063945e-01 7.119081018397160898e-01 1.052049909145258644e+00 7.325121094114850351e-01 4.695981497248702397e-01 2.402683737489471894e-01 2.222578078705804705e-01
1.190390235984453149e-01 1.781547385030528841e-01 9.819654007319792433e-01 6.734668002293591194e-01 9.213807637560794683e-01 8.598988561807633380e-01 6.159635892487770326e-01 1.189775241682126949e-01 3.575507895118893997e-01
1.212500409783450750e-01 2.622190360387966490e-01 8.445422023863482508e-01 6.741942060114881619e-01 7.672487882108888213e-01 9.059467735674660016e-01 6.468524085175291205e-01 6.027985212206150856e-02 1.754017560960898225e-01
1.218596817809881189e-01 1.888097548984038476e-01 9.858438828212932048e-01 6.078382632159580190e-01 1.023986431968607169e+00 9.683358649445069632e-01 7.632340301947642125e-01 5.364029555176536707e-02 2.919719319106013344e-01
1.225394908839920055e-01 5.840081232348666163e-01 1.270979785270288653e+00 8.038285189505417483e-01 1.062913651231796486e+00 9.485217189270146454e-01 1.018476137654777292e+00 5.278228365032735375e-02 3.954668226160056865e-01
1.235544257464178952e-01 1.665974487891206390e-01 8.694271301524534312e-01 7.758485974595270562e-01 7.194293299387449769e-01 8.785287579316327644e-01 7.215094339400501822e-01 4.555995014447448282e-02 2.206690446558876029e-01
1.237518776184812208e-01 2.386261852686213658e-01 5.279585529938043420e-01 3.220779403077295155e-01 6.806118832522762840e-01 4.901905181395863620e-01 3.762204640577144210e-01 9.714396251296421314e-02 1.748304781406797848e-01
1.246483447673296246e-01 6.112481090439294551e-01 1.485931440624215671e+00 1.194893695400594646e+00 1.278122700508402820e+00 1.338586526426344792e+00 1.622897752841503172e+00 9.429788274313048724e-02 4.920305029413464815e-01
1.247952062265654249e-01 6.448876344228939850e-01 1.300967081007695647e+00 1.000159004780274419e+00 1.072503178872535212e+00 1.097152837390741986e+00 9.560956779889969726e-01 4.330739761984060687e-02 4.513608902894685748e-01
1.258412536688960637e-01 3.278623229532108829e-01 1.634706830018822998e+00 1.160926857092701159e+00 1.131822816446603763e+00 1.231440557449453133e+00 1.187759244399730907e+00 6.350201148115829086e-02 3.562906605165443441e-01
1.267811239033796444e-01 2.159504586716235186e-01 8.817988952329319785e-01 7.883877758938553360e-01 7.769063118822536751e-01 7.660720109927176003e-01 5.565203903660328466e-01 7.710468456252271563e-02 2.012455400685405071e-01
1.271880835307971358e-01 1.751709901795248936e-01 6.764033373437149388e-01 4.337391984378090593e-01 7.807552211047155133e-01 5.902780660062425522e-01 4.912281696561379696e-01 6.791003188714062055e-02 3.449146189739494273e-01
1.273321157586203289e-01 2.074819172561933045e-01 1.327575664084794216e+00 1.145304753061789471e+00 1.173669041474252994e+00 1.391141955956632481e+00 1.052306730673426616e+00 1.053782415048160892e-01 2.232589459983673197e-01
1.281201000961094960e-01 2.974203954134957972e-01 5.002678384680044887e-01 3.376118338555234022e-01 5.303379844310064373e-01 3.509658555686530623e-01 2.596797116400236805e-01 1.804472262967092289e-01 1.523250067909587002e-01
1.284795437981145483e-01 4.201956977960134010e-01 1.467772060154477032e+00 1.389504323293340837e+00 1.138567406597015275e+00 1.578402579927915106e+00 1.401287937320921495e+00 8.497866646883901753e-02 3.253348758838779942e-01
1.291149347974688000e-01 4.999964174063969424e-01 9.406463117530378115e-01 7.852177296201194867e-01 9.367912180151126700e-01 9.674882067481995751e-01 7.576157013876453350e-01 2.428639392591790125e-02 2.322709960614104119e-01
1.292588503973369218e-01 4.493411649224325344e-01 1.037735906279112719e+00 6.091293513650304359e-01 1.005284301811931735e+00 1.092328825817715066e+00 7.753461009386773961e-01 5.470554302480173242e-02 3.101909972173372276e-01
1.297520606874460469e-01 4.106248927331284659e-01 1.284487141039090119e+00 1.446392628691651305e+00 1.140306004750271995e+00 1.442793018321361531e+00 1.045255632162336301e+00 4.155671762386841522e-02 2.738366166303472515e-01
1.300257354963828826e-01 6.480711352828628646e-01 1.370191612301998374e+00 1.699290702786655283e+00 9.631726956444379706e-01 1.118189427620449816e+00 1.089272163903667989e+00 1.075144072607929907e-01 2.106831911865529039e-01
1.317747876352021175e-01 1.604400067313446199e-01 8.973244132766665659e-01 5.770254510887243837e-01 8.851224565199172778e-01 9.314011365515384444e-01 7.677369195337286900e-01 4.176054284020349477e-02 2.188807707288273618e-01
1.318776666024358002e-01 4.199447125944728576e-01 1.068134622638204467e+00 1.109891302187709705e+00 1.119888354541428654e+00 8.087558590159211747e-01 4.236179358015431107e-01 2.042324703936378438e-01 3.053678548977821761e-01
1.324064960823062298e-01 3.765141596107726696e-01 1.218796461938500331e+00 7.591528375366395354e-01 1.036001777482777664e+00 1.188300605227688544e+00 5.968084922902788803e-01 6.755938456763810329e-02 2.955768624104128106e-01
1.332087892290801934e-01 3.113575401680981902e-01 1.318200483625994179e+00 7.769378072533221768e-01 1.104882173740195483e+00 9.882194890059650128e-01 8.843662598752064508e-01 5.933011424203925299e-02 4.067782104168927715e-01
1.333434936655151226e-01 3.624720076105735211e-01 1.013960840320289547e+00 9.300702634063378049e-01 1.142470547802887371e+00 9.332066785723076574e-01 1.116346893055923051e+00 3.418286305332934871e-02 2.967330582028177011e-01
1.339172338622522107e-01 1.472808942780443608e-01 7.927200101395743825e-01 3.476797869258258511e-01 8.054625783769745473e-01 5.919103026262541034e-01 3.893832185915887534e-01 6.369284485123884176e-02 2.961500640798386264e-01
1.345091729136682623e-01 3.511887455370166777e-01 9.587623868477066491e-01 6.312740076537520784e-01 9.217297455604221978e-01 8.274849185077437497e-01 6.420610164004851850e-01 1.572836150846738668e-01 2.639810530289850576e-01
1.356109859795637529e-01 1.408765380233442943e-01 7.762093168800542342e-01 4.232336336464291304e-01 7.050363704497200068e-01 6.320500879249254522e-01 7.141341971998727001e-01 1.276471700880802140e-01 2.614997187271499990e-01
1.356517727903681358e-01 3.984303993475994954e-01 1.205878148360826962e+00 1.090154098822431861e+00 1.068038811697545665e+00 8.938091976808513195e-01 1.004904872193202348e+00 1.633030288191421042e-01 3.306071989190224603e-01
1.362900246994584730e-01 4.449450622444556802e-01 1.291521568626479377e+00 9.488033839316424300e-01 1.182464665744843879e+00 9.123504384928445843e-01 8.217175884901632976e-01 2.355785938960919257e-02 3.330035791813811263e-01
1.370075444584968050e-01 2.702517187441845770e-01 1.592961221542213313e+00 7.573518831360643855e-01 1.234196375980770144e+00 1.171944734930428389e+00 8.410504881691114321e-01 5.206417770304956616e-02 4.211853143810595501e-01
1.381173148764319736e-01 1.465588725829450878e-01 1.327373595376038828e+00 8.558574477078498832e-01 8.454816079964142528e-01 8.727100753780218101e-01 9.934843716272939718e-01 3.922289510390058326e-02 1.476921746193110008e-01
1.388765397639245558e-01 5.051768609055048431e-01 1.171412525270600469e+00 8.699923856426146074e-01 1.008586030352074836e+00 9.266817288027980881e-01 8.043193612379951896e-01 7.207734900997259109e-02 2.712047457578352083e-01
1.399530119183836352e-01 3.779738907490906574e-01 1.231357612402992352e+00 8.436709963829026604e-01 9.714693729918290055e-01 1.583684114321619152e+00 1.091273356804681294e+00 2.482280761488710186e-02 5.157021513812491964e-01
1.411063698854064796e-01 1.932612478260445354e-01 6.724394005874739788e-01 5.752657600776310831e-01 8.843831583025180132e-01 6.519170380507086637e-01 4.292743009276272503e-01 1.360591086411667983e-01 2.648890773011096100e-01
1.412995283688079362e-01 3.535546756483058939e-01 1.293950506109288412e+00 9.408987059087916549e-01 1.048393725737583715e+00 1.118395159403711148e+00 1.011268266752354705e+00 1.518770548724410085e+00 3.795138830064931912e-01
1.434657482003772744e-01 4.026453152821051207e-01 1.362681235022896731e+00 1.000253413988207996e+00 1.137851557300665561e+00 1.218982449494341758e+00 9.145265564419264859e-01 1.240568307157721289e-01 4.952083172703258263e-01
1.438933120462723703e-01 2.817573128007220817e-01 1.001722849747604727e+00 1.235012807365269305e+00 9.836885809287058136e-01 5.824844470426506771e-01 8.391011683619793438e-01 9.874027246042919870e-02 3.103122247771729625e-01
1.486362009695632869e-01 2.050772881652259683e-01 9.961626901267432999e-01 5.832624648871377326e-01 7.053760350433100346e-01 8.762122275702649565e-01 6.579103009664224455e-01 5.320206963684022405e-02 1.841771374198558353e-01
1.494440392630062842e-01 3.162370091203628997e-01 1.014212302815689970e+00 6.971523962695311827e-01 8.476774994951501441e-01 7.492117320154614291e-01 4.518094756394160361e-01 1.557634917791661244e-01 4.343003938602594260e-01
1.496042042503927805e-01 2.556755112526163387e-01 1.506066108180494245e+00 1.259931314558137894e+00 1.188479955678369393e+00 1.208230923022874936e+00 1.119647041393278863e+00 4.144089385398948971e-02 1.658908346870527351e-01
1.498550792442252533e-01 1.690256559325641894e-01 1.051344281884307730e+00 9.111945836095988183e-01 1.177258152594694351e+00 1.246365113333597119e+00 1.291696254114042208e+00 4.794698929500955387e-02 2.525188667269792631e-01
1.498610372106841948e-01 4.442225414043364240e-01 1.131155715865300726e+00 9.058357851201584987e-01 9.886513227427290440e-01 9.505151590506939474e-01 1.105286556942232545e+00 4.659142164201927200e-02 3.152134402293343407e-01
1.513696243614360837e-01 1.820996420272196492e-01 1.318684596275721876e+00 7.574399163830408677e-01 1.032935028032526459e+00 8.112504715929131915e-01 6.310963889285570172e-01 1.106287528652170477e-01 3.413906354780362751e-01
1.541078879129966495e-01 2.438336034516485618e-01 8.298417086231001383e-01 6.541574493546596925e-01 9.139441277476915149e-01 8.588322466402498190e-01 6.847675418833363281e-01 7.373003064090054570e-01 4.962530858275978063e-01
1.548570444052542461e-01 3.895310414781334440e-01 9.647651592773144325e-01 7.122312445758499644e-01 1.060759639655520559e+00 1.015090718317151586e+00 7.072943252109640255e-01 8.484138124199173958e-02 3.036775396032772023e-01
1.549996058417288380e-01 1.910017014202068097e-01 8.262276804689444587e-01 6.576062165186083996e-01 9.056006389627644371e-01 7.807176871255240291e-01 5.155913752384541082e-01 1.575837485869756027e-01 2.960433455762658261e-01
1.557967827177253461e-01 3.994216833452324811e-01 1.121297810553449459e+00 6.473795799941520768e-01 9.653753251575304395e-01 9.829551548396778804e-01 7.333217172596869782e-01 3.024387592599022193e-02 3.380488030131507671e-01
1.578654309388876353e-01 3.135711345798233296e-01 7.344053935535725941e-01 9.635916255010870124e-01 9.440930062741920148e-01 6.432006912809385968e-01 5.094812538456101603e-01 1.905454819483260454e-01 3.078612924079143776e-01
1.588461406355255456e-01 2.371763241774624276e-01 8.779695286665468723e-01 5.954900899979714834e-01 9.263468834567216703e-01 8.596479324721155724e-01 8.028416842065544401e-01 7.062387744792128497e-02 3.179842175925009506e-01
1.589267314022106969e-01 1.885310962576432214e-01 8.352298611575595944e-01 5.100050931824553491e-01 7.780022867273747034e-01 6.647269024302326912e-01 5.303408248858608731e-01 6.034804685948692848e-02 2.977337045811466743e-01
1.590623867898723343e-01 1.916603462007929470e-01 8.025015944683001612e-01 5.187582949526209353e-01 7.788965917668644323e-01 8.375597809976603747e-01 4.236533139059691089e-01 1.778906225018613008e-01 2.828981281398990633e-01
1.592070784186419286e-01 5.517254860294528163e-01 1.212303124209524574e+00 7.355374374786805003e-01 1.116712489900280048e+00 1.133222867395252464e+00 1.072249122123179577e+00 3.583383574292559048e-02 3.750812384542218103e-01
1.612314440294639883e-01 4.884581778836097343e-01 7.028005358243563094e-01 5.708431214690495858e-01 8.948609293396119213e-01 7.153654384045859960e-01 3.659820764378042268e-01 2.377283012810766094e-01 3.743355786961176102e-01
1.617498864200910547e-01 1.986126833566703442e-01 8.726543829233091021e-01 6.415503241400873913e-01 7.674014654054370776e-01 7.053340211382486125e-01 5.042060191295263394e-01 7.845070761330384668e-02 2.572674037776412903e-01
1.642161845424388311e-01 7.566179079018041653e-01 1.344818951879751534e+00 9.968760217314893701e-01 1.114988792746208768e+00 1.318984961246300713e+00 1.308885008360135993e+00 6.113062225178393649e-02 4.362874594864101785e-01
1.650356560915953452e-01 3.788083079169750067e-01 9.846086717286276491e-01 9.065190104123630466e-01 9.978758707416365281e-01 8.893039778146381025e-01 4.628721611927567592e-01 1.740437399686267927e-01 3.534438868358164565e-01
1.654941940559520042e-01 4.733602340181927159e-01 1.523514348967114351e+00 1.586665279623535874e+00 1.615983529521150430e+00 2.245980320568313093e+00 1.611335637041076074e+00 1.573127304868403020e-01 3.073657132860001528e-01
1.674369352659507149e-01 4.980156966255203654e-01 9.861142060628360628e-01 1.247941709150655498e+00 1.108061947312921847e+00 1.212712074545928775e+00 1.337557947287820737e+00 8.691257995309494000e-02 5.551328000330307821e-01
1.700856489234707503e-01 3.576539247952349454e-01 1.173967693651056576e+00 1.108743998821949406e+00 1.088871631996718881e+00 1.190683426990865712e+00 7.966875784390331505e-01 1.858564670017505971e-01 7.506376736856177345e-01
1.720856059264185001e-01 2.451977703051505808e-01 9.906710428295120163e-01 5.503389050968904295e-01 9.986389711439304095e-01 8.567539924545151120e-01 6.850516079379960210e-01 9.766771842973492879e-02 2.566677228978619940e-01
1.726067181561807828e-01 2.499711043361298179e-01 9.534774855345394817e-01 7.278659229740092051e-01 9.253618694835027414e-01 9.389407775261963129e-01 5.357811026040296687e-01 8.347631401790860106e-02 2.699230232362657689e-01
1.765144256811147505e-01 2.473200108368923400e-01 1.351311992608491996e+00 8.787009344092513441e-01 1.160551105090889878e+00 8.487088280192573997e-01 1.016943701198428807e+00 5.554583414387418566e-02 2.175050560323501803e-01
1.795670619799245304e-01 4.350698021858468989e-01 6.911890690128124071e-01 6.097493967317304531e-01 8.468428932897472672e-01 8.774494545812895341e-01 4.181542610585601283e-01 9.999719105392915752e-01 2.789147898991871655e-01
1.918724310013633916e-01 6.137154998800160577e-01 9.635378383244858069e-01 6.239229349867937424e-01 9.277776295407365037e-01 6.556564728550402510e-01 3.786599923870678785e-01 2.226080040750262334e-01 3.175986458395608780e-01
1.931536807583607296e-01 4.625763170830932691e-01 9.623851115670580825e-01 7.275677086868793664e-01 9.204839259772411575e-01 9.984308844408790184e-01 9.792333983438679113e-01 5.816596542043018375e-02 3.313972189597714224e-01
1.945008227149866709e-01 3.536607744888084492e-01 1.513724974955561908e+00 1.295950279302510166e+00 1.201055526479132940e+00 1.318954599879742950e+00 1.494684516209288105e+00 1.229370589551248422e-01 3.515608327459900928e-01
1.984435611089729046e-01 2.557258496281816229e-01 6.891234555228638037e-01 5.070124248373210074e-01 7.838823775195784549e-01 5.544289848556723799e-01 3.333103701737898383e-01 1.247855144352253282e-01 2.309035890577127992e-01
2.027050652979098255e-01 4.579565358441884393e-01 7.726654328750829359e-01 6.177124675879760440e-01 8.235945212509813151e-01 6.051947873300790315e-01 3.953872860576111981e-01 2.650966095680392098e-01 2.472689290513910843e-01
2.050625967418814311e-01 2.926025458817710367e-01 8.094224414213077035e-01 6.868312087246288833e-01 9.929630503827259203e-01 9.543663659186517600e-01 6.941827566485615497e-01 8.015193151464551635e-02 2.377064930673454257e-01
2.141995443631095064e-01 3.157776486532486993e-01 1.441385684918073284e+00 1.486248365769307966e+00 1.102619505789019350e+00 1.392673305311411314e+00 1.089628542963217761e+00 5.566009063660033035e-02 2.291920250345606536e-01
2.275458567544153543e-01 2.534483968006989718e-01 5.563726881348384223e-01 4.231101445613137946e-01 9.074576184677530799e-01 5.386125054816750524e-01 4.605766374319493206e-01 1.076977137528828815e-01 1.660748351878282014e-01
2.318515624707447875e-01 3.733534451410623900e-01 6.713368767964347228e-01 5.972580804669695986e-01 8.082071050581239868e-01 6.195030157401542059e-01 4.434844721547622770e-01 2.582836381804112791e-01 2.146142858174896750e-01
