"time","voltage"
4.100000000000000346e-03,-8.478050000000000352e+01
4.200000000000000608e-03,-8.478050000000000352e+01
4.300000000000000003e-03,-8.478050000000000352e+01
4.400000000000000265e-03,-8.478050000000000352e+01
4.500000000000000527e-03,-8.478050000000000352e+01
4.599999999999999922e-03,-8.478050000000000352e+01
4.700000000000000185e-03,-8.478050000000000352e+01
4.800000000000000447e-03,-8.478050000000000352e+01
4.899999999999999842e-03,-8.478050000000000352e+01
5.000000000000000104e-03,-8.478050000000000352e+01
5.100000000000000366e-03,-8.478050000000000352e+01
5.200000000000000629e-03,-8.478050000000000352e+01
5.300000000000000024e-03,-8.478050000000000352e+01
5.400000000000000286e-03,-8.478050000000000352e+01
5.500000000000000548e-03,-8.478050000000000352e+01
5.599999999999999943e-03,-8.478050000000000352e+01
5.700000000000000205e-03,-8.478050000000000352e+01
5.800000000000000468e-03,-8.478050000000000352e+01
5.899999999999999863e-03,-8.478050000000000352e+01
6.000000000000000125e-03,-8.478050000000000352e+01
6.100000000000000387e-03,-8.478050000000000352e+01
6.200000000000000649e-03,-8.478050000000000352e+01
6.300000000000000044e-03,-8.478050000000000352e+01
6.400000000000000307e-03,-8.478050000000000352e+01
6.500000000000000569e-03,-8.478050000000000352e+01
6.599999999999999964e-03,-8.478050000000000352e+01
6.700000000000000226e-03,-8.478050000000000352e+01
6.800000000000000488e-03,-8.478050000000000352e+01
6.900000000000000751e-03,-8.478050000000000352e+01
7.000000000000000146e-03,-8.478050000000000352e+01
7.100000000000000408e-03,-8.478050000000000352e+01
7.200000000000000670e-03,-8.478050000000000352e+01
7.300000000000000065e-03,-8.478050000000000352e+01
7.400000000000000328e-03,-8.478050000000000352e+01
7.500000000000000590e-03,-8.478050000000000352e+01
7.599999999999999985e-03,-8.478050000000000352e+01
7.700000000000000247e-03,-8.478050000000000352e+01
7.800000000000000509e-03,-8.478050000000000352e+01
7.900000000000000772e-03,-8.478050000000000352e+01
8.000000000000000167e-03,-8.478050000000000352e+01
8.099999999999999561e-03,-8.478050000000000352e+01
8.200000000000000691e-03,-8.478050000000000352e+01
8.300000000000000086e-03,-8.478050000000000352e+01
8.400000000000001216e-03,-8.478050000000000352e+01
8.500000000000000611e-03,-8.478050000000000352e+01
8.600000000000000006e-03,-8.478050000000000352e+01
8.700000000000001135e-03,-8.478050000000000352e+01
8.800000000000000530e-03,-8.478050000000000352e+01
8.899999999999999925e-03,-8.478050000000000352e+01
9.000000000000001055e-03,-8.478050000000000352e+01
9.100000000000000450e-03,-8.063195744680740518e+01
9.199999999999999845e-03,-7.220387234042459568e+01
9.300000000000000974e-03,-6.377578723404167249e+01
9.400000000000000369e-03,-5.534770212765897668e+01
9.499999999999999764e-03,-4.691961702127616718e+01
9.600000000000000894e-03,-3.849153191489324399e+01
9.700000000000000289e-03,-3.006344680851043449e+01
9.799999999999999684e-03,-2.163536170212773868e+01
9.900000000000000813e-03,-1.320727659574481549e+01
1.000000000000000021e-02,-4.779191489362005996e+00
1.010000000000000134e-02,3.648893617020917191e+00
1.020000000000000073e-02,1.207697872340361300e+01
1.030000000000000013e-02,2.050506382978642250e+01
1.040000000000000126e-02,2.893314893616934569e+01
1.050000000000000065e-02,3.398358438748595489e+01
1.060000000000000005e-02,3.396853879481042782e+01
1.070000000000000118e-02,3.395489624499258241e+01
1.080000000000000057e-02,3.394263654408712227e+01
1.089999999999999997e-02,3.393173949814880075e+01
1.100000000000000110e-02,3.392218491323232854e+01
1.110000000000000049e-02,3.391395259539243767e+01
1.119999999999999989e-02,3.390702235068385306e+01
1.130000000000000102e-02,3.390137398516129252e+01
1.140000000000000041e-02,3.389698730487950229e+01
1.149999999999999981e-02,3.389384211589320017e+01
1.160000000000000094e-02,3.389191822425709688e+01
1.170000000000000033e-02,3.389119543602595286e+01
1.179999999999999973e-02,3.389165355725445750e+01
1.190000000000000085e-02,3.389327239399736413e+01
1.200000000000000025e-02,3.389603175230937637e+01
1.210000000000000138e-02,3.389991143824524755e+01
1.220000000000000077e-02,3.390489125785968838e+01
1.230000000000000017e-02,3.391095101720742377e+01
1.240000000000000130e-02,3.391807052234318576e+01
1.250000000000000069e-02,3.392622957932170635e+01
1.260000000000000009e-02,3.393540799419768916e+01
1.270000000000000122e-02,3.394558557302588753e+01
1.280000000000000061e-02,3.395674212186101926e+01
1.290000000000000001e-02,3.396885744675780927e+01
1.300000000000000114e-02,3.398191135377097538e+01
1.310000000000000053e-02,3.399588364895525672e+01
1.319999999999999993e-02,3.401075413836537820e+01
1.330000000000000106e-02,3.402650262805606474e+01
1.340000000000000045e-02,3.404310892408204126e+01
1.349999999999999985e-02,3.406055283249803267e+01
1.360000000000000098e-02,3.407881415935877101e+01
1.370000000000000037e-02,3.409787271071897408e+01
1.380000000000000150e-02,3.411770829263338101e+01
1.390000000000000090e-02,3.413830071115670250e+01
1.400000000000000029e-02,3.415962977234367770e+01
1.410000000000000142e-02,3.418167528224905283e+01
1.420000000000000082e-02,3.420441704692749596e+01
1.430000000000000021e-02,3.422783487243378175e+01
1.440000000000000134e-02,3.425190856482263513e+01
1.450000000000000074e-02,3.427661793014875968e+01
1.460000000000000013e-02,3.430194277446689455e+01
1.470000000000000126e-02,3.432786290383176464e+01
1.480000000000000066e-02,3.435435812429810909e+01
1.490000000000000005e-02,3.438140824192063150e+01
1.500000000000000118e-02,3.440899306275407810e+01
1.510000000000000057e-02,3.443709239285316670e+01
1.519999999999999997e-02,3.446568603827260802e+01
1.530000000000000110e-02,3.449475380506716959e+01
1.540000000000000049e-02,3.452427549929153372e+01
1.549999999999999989e-02,3.455423092700045373e+01
1.560000000000000102e-02,3.458459989424865455e+01
1.570000000000000215e-02,3.461536220709084688e+01
1.580000000000000154e-02,3.464649771234697084e+01
1.590000000000000094e-02,3.467798784158391356e+01
1.600000000000000033e-02,3.470981608501092808e+01
1.609999999999999973e-02,3.474196607041983498e+01
1.619999999999999912e-02,3.477442142560242644e+01
1.630000000000000199e-02,3.480716577835048753e+01
1.640000000000000138e-02,3.484018275645582463e+01
1.650000000000000078e-02,3.487345598771024413e+01
1.660000000000000017e-02,3.490696909990553820e+01
1.669999999999999957e-02,3.494070572083350612e+01
1.680000000000000243e-02,3.497464947828593296e+01
1.690000000000000183e-02,3.500878400005464641e+01
1.700000000000000122e-02,3.504309291393143155e+01
1.710000000000000062e-02,3.507755984770808766e+01
1.720000000000000001e-02,3.511216842917639980e+01
1.729999999999999941e-02,3.514690228612818856e+01
1.740000000000000227e-02,3.518174504635523903e+01
1.750000000000000167e-02,3.521668033764935757e+01
1.760000000000000106e-02,3.525169178780233636e+01
1.770000000000000046e-02,3.528676302460598180e+01
1.779999999999999985e-02,3.532187767585207183e+01
1.789999999999999925e-02,3.535701936933243417e+01
1.800000000000000211e-02,3.539217173283885387e+01
1.810000000000000150e-02,3.542731839416313022e+01
1.820000000000000090e-02,3.546244298109706961e+01
1.830000000000000029e-02,3.549752912143244998e+01
1.839999999999999969e-02,3.553256044296109906e+01
1.850000000000000255e-02,3.556752057347478768e+01
1.860000000000000195e-02,3.560239314076532935e+01
1.870000000000000134e-02,3.563716177262452334e+01
1.880000000000000074e-02,3.567181009684416182e+01
1.890000000000000013e-02,3.570632174121605118e+01
1.899999999999999953e-02,3.574068033353197649e+01
1.910000000000000239e-02,3.577486950158376544e+01
1.920000000000000179e-02,3.580887287316318890e+01
1.930000000000000118e-02,3.584267407606204614e+01
1.940000000000000058e-02,3.587625673807215776e+01
1.949999999999999997e-02,3.590960448698530172e+01
1.959999999999999937e-02,3.594270095059328440e+01
1.970000000000000223e-02,3.597552975668791220e+01
1.980000000000000163e-02,3.600807453306096306e+01
1.990000000000000102e-02,3.604031890750426470e+01
2.000000000000000042e-02,3.607224650780958797e+01
2.009999999999999981e-02,3.610384096176874635e+01
2.020000000000000268e-02,3.613508589717353914e+01
2.030000000000000207e-02,3.616596494181576560e+01
2.040000000000000147e-02,3.619646172348720370e+01
2.050000000000000086e-02,3.622655986997968114e+01
2.060000000000000026e-02,3.625624300908499009e+01
2.069999999999999965e-02,3.628549476859490852e+01
2.080000000000000251e-02,3.631429877630127123e+01
2.090000000000000191e-02,3.634263865999584908e+01
2.100000000000000130e-02,3.637049804747044135e+01
2.110000000000000070e-02,3.639786056651685442e+01
2.120000000000000009e-02,3.642470984492688757e+01
2.129999999999999949e-02,3.645102951049234008e+01
2.140000000000000235e-02,3.647680319100501123e+01
2.150000000000000175e-02,3.650201451425670029e+01
2.160000000000000114e-02,3.652664710803920656e+01
2.170000000000000054e-02,3.655068460014432219e+01
2.179999999999999993e-02,3.657411061836383936e+01
2.189999999999999933e-02,3.659690879048957868e+01
2.200000000000000219e-02,3.661906274431332520e+01
2.210000000000000159e-02,3.664055610762687820e+01
2.220000000000000098e-02,3.666137250822202986e+01
2.230000000000000038e-02,3.668149557389060078e+01
2.239999999999999977e-02,3.670090893579249780e+01
2.250000000000000264e-02,3.671960069458791054e+01
2.260000000000000203e-02,3.673757223144920658e+01
2.270000000000000143e-02,3.675482738291092488e+01
2.280000000000000082e-02,3.677136998550766123e+01
2.290000000000000022e-02,3.678720387577401141e+01
2.299999999999999961e-02,3.680233289024452148e+01
2.310000000000000248e-02,3.681676086545380144e+01
2.320000000000000187e-02,3.683049163793640446e+01
2.330000000000000127e-02,3.684352904422691921e+01
2.340000000000000066e-02,3.685587692085994149e+01
2.350000000000000006e-02,3.686753910437003157e+01
2.359999999999999945e-02,3.687851943129178522e+01
2.370000000000000231e-02,3.688882173815975563e+01
2.380000000000000171e-02,3.689844986150855277e+01
2.390000000000000110e-02,3.690740763787272982e+01
2.400000000000000050e-02,3.691569890378687546e+01
2.409999999999999989e-02,3.692332749578557127e+01
2.420000000000000276e-02,3.693029725040339883e+01
2.430000000000000215e-02,3.693661200417492552e+01
2.440000000000000155e-02,3.694227559363475422e+01
2.450000000000000094e-02,3.694729185531743809e+01
2.460000000000000034e-02,3.695166462575756583e+01
2.469999999999999973e-02,3.695539774148971901e+01
2.480000000000000260e-02,3.695849503904848632e+01
2.490000000000000199e-02,3.696096035496841381e+01
2.500000000000000139e-02,3.696279752578411859e+01
2.510000000000000078e-02,3.696401038803016803e+01
2.520000000000000018e-02,3.696460277824112950e+01
2.529999999999999957e-02,3.696457853295159168e+01
2.540000000000000244e-02,3.696394148869613616e+01
2.550000000000000183e-02,3.696269548200935162e+01
2.560000000000000123e-02,3.696084434942578412e+01
2.570000000000000062e-02,3.695839192748003654e+01
2.580000000000000002e-02,3.695534205270669048e+01
2.590000000000000288e-02,3.695169856164032751e+01
2.600000000000000228e-02,3.694746529081550790e+01
2.610000000000000167e-02,3.694264607676682743e+01
2.620000000000000107e-02,3.693724475602885349e+01
2.630000000000000046e-02,3.693126516513618185e+01
2.639999999999999986e-02,3.692471114062337278e+01
2.650000000000000272e-02,3.691758651902500787e+01
2.660000000000000211e-02,3.690989513687567580e+01
2.670000000000000151e-02,3.690164083070997236e+01
2.680000000000000090e-02,3.689282743706242940e+01
2.690000000000000030e-02,3.688345879246767822e+01
2.699999999999999969e-02,3.687353873346025779e+01
2.710000000000000256e-02,3.686307109657477099e+01
2.720000000000000195e-02,3.685205971834578520e+01
2.730000000000000135e-02,3.684050843530788910e+01
2.740000000000000074e-02,3.682842108399565717e+01
2.750000000000000014e-02,3.681580150094365678e+01
2.760000000000000300e-02,3.680265352268649082e+01
2.770000000000000240e-02,3.678898098575871956e+01
2.780000000000000179e-02,3.677478772669493168e+01
2.790000000000000119e-02,3.676007758202970876e+01
2.800000000000000058e-02,3.674485438829761108e+01
2.809999999999999998e-02,3.672912198203324863e+01
2.820000000000000284e-02,3.671288419977117456e+01
2.830000000000000224e-02,3.669614487804597047e+01
2.840000000000000163e-02,3.667890785339223214e+01
2.850000000000000103e-02,3.666117696234452694e+01
2.860000000000000042e-02,3.664295604143742935e+01
2.869999999999999982e-02,3.662424892720553515e+01
2.880000000000000268e-02,3.660505945676239747e+01
2.890000000000000208e-02,3.658539223553659525e+01
2.900000000000000147e-02,3.656525415190022699e+01
2.910000000000000087e-02,3.654465251630651323e+01
2.920000000000000026e-02,3.652359463920868166e+01
2.930000000000000313e-02,3.650208783105995280e+01
2.940000000000000252e-02,3.648013940231354013e+01
2.950000000000000192e-02,3.645775666342266419e+01
2.960000000000000131e-02,3.643494692484054553e+01
2.970000000000000070e-02,3.641171749702041893e+01
2.980000000000000010e-02,3.638807569041548362e+01
2.990000000000000296e-02,3.636402881547898147e+01
3.000000000000000236e-02,3.633958418266411172e+01
3.010000000000000175e-02,3.631474910242413046e+01
3.020000000000000115e-02,3.628953088521220849e+01
3.030000000000000054e-02,3.626393684148160901e+01
3.039999999999999994e-02,3.623797428168551704e+01
3.050000000000000280e-02,3.621165051627718867e+01
3.060000000000000220e-02,3.618497285570981603e+01
3.070000000000000159e-02,3.615794861043664810e+01
3.080000000000000099e-02,3.613058509091088411e+01
3.090000000000000038e-02,3.610288960758573751e+01
3.099999999999999978e-02,3.607486947091445018e+01
3.110000000000000264e-02,3.604653199135023556e+01
3.120000000000000204e-02,3.601788447934630710e+01
3.130000000000000143e-02,3.598893424535588537e+01
3.140000000000000430e-02,3.595968859983220511e+01
3.150000000000000022e-02,3.593015485322847269e+01
3.160000000000000309e-02,3.590034031599792286e+01
3.169999999999999901e-02,3.587025229859375486e+01
3.180000000000000188e-02,3.583989811146921056e+01
3.190000000000000474e-02,3.580928506507750342e+01
3.200000000000000067e-02,3.577842046987184688e+01
3.210000000000000353e-02,3.574731163630547570e+01
3.219999999999999946e-02,3.571596587483159624e+01
3.230000000000000232e-02,3.568439049590345036e+01
3.239999999999999825e-02,3.565259280997423019e+01
3.250000000000000111e-02,3.562058012749716340e+01
3.260000000000000397e-02,3.558835975892549186e+01
3.269999999999999990e-02,3.555593901471240770e+01
3.280000000000000276e-02,3.552332520531115279e+01
3.289999999999999869e-02,3.549052564117494768e+01
3.300000000000000155e-02,3.545754763275699162e+01
3.310000000000000442e-02,3.542439849051052647e+01
3.320000000000000034e-02,3.539108552488876569e+01
3.330000000000000321e-02,3.535761604634493693e+01
3.339999999999999913e-02,3.532399736533224655e+01
3.350000000000000200e-02,3.529023679230392219e+01
3.360000000000000486e-02,3.525634163771318441e+01
3.370000000000000079e-02,3.522231921201325378e+01
3.380000000000000365e-02,3.518817682565735083e+01
3.389999999999999958e-02,3.515392178909871035e+01
3.400000000000000244e-02,3.511956141279052446e+01
3.409999999999999837e-02,3.508510300718603503e+01
3.420000000000000123e-02,3.505055388273845551e+01
3.430000000000000410e-02,3.501592134990100647e+01
3.440000000000000002e-02,3.498121271912692265e+01
3.450000000000000289e-02,3.494643530086940331e+01
3.459999999999999881e-02,3.491159640558166188e+01
3.470000000000000168e-02,3.487670334371694736e+01
3.480000000000000454e-02,3.484176342572845897e+01
3.490000000000000047e-02,3.480678396206945280e+01
3.500000000000000333e-02,3.477177226319309966e+01
3.509999999999999926e-02,3.473673563955266275e+01
3.520000000000000212e-02,3.470168140160132708e+01
3.530000000000000498e-02,3.466661685979232743e+01
3.540000000000000091e-02,3.463154932457889856e+01
3.550000000000000377e-02,3.459648610641423261e+01
3.559999999999999970e-02,3.456143451575157144e+01
3.570000000000000256e-02,3.452640186304414982e+01
3.579999999999999849e-02,3.449139545874515278e+01
3.590000000000000135e-02,3.445642261330782929e+01
3.600000000000000422e-02,3.442149063718536439e+01
3.610000000000000014e-02,3.438660684083103547e+01
3.620000000000000301e-02,3.435177853469800624e+01
3.629999999999999893e-02,3.431701302923953989e+01
3.640000000000000180e-02,3.428231763490882855e+01
3.650000000000000466e-02,3.424769966215910699e+01
3.660000000000000059e-02,3.421316642144358866e+01
3.670000000000000345e-02,3.417872522321549411e+01
3.679999999999999938e-02,3.414438337792805811e+01
3.690000000000000224e-02,3.411014819603447989e+01
3.700000000000000511e-02,3.407602698798800134e+01
3.710000000000000103e-02,3.404202706424182878e+01
3.720000000000000390e-02,3.400815573524918989e+01
3.729999999999999982e-02,3.397442031146329811e+01
3.740000000000000269e-02,3.394082810333738820e+01
3.749999999999999861e-02,3.390738642132464520e+01
3.760000000000000148e-02,3.387410257587834650e+01
3.770000000000000434e-02,3.384098387745165581e+01
3.780000000000000027e-02,3.380803763649783633e+01
3.790000000000000313e-02,3.377527116347008729e+01
3.799999999999999906e-02,3.374269176882163634e+01
3.810000000000000192e-02,3.371030676300569695e+01
3.820000000000000479e-02,3.367812345647549677e+01
3.830000000000000071e-02,3.364614915968425635e+01
3.840000000000000357e-02,3.361439118308519625e+01
3.849999999999999950e-02,3.358285683441675928e+01
3.860000000000000236e-02,3.355154981890953536e+01
3.870000000000000523e-02,3.352046313743205985e+01
3.880000000000000115e-02,3.348958781178109945e+01
3.890000000000000402e-02,3.345891486375344925e+01
3.899999999999999994e-02,3.342843531514585464e+01
3.910000000000000281e-02,3.339814018775510363e+01
3.919999999999999873e-02,3.336802050337796288e+01
3.930000000000000160e-02,3.333806728381121331e+01
3.940000000000000446e-02,3.330827155085161451e+01
3.950000000000000039e-02,3.327862432629594736e+01
3.960000000000000325e-02,3.324911663194099276e+01
3.969999999999999918e-02,3.321973948958351031e+01
3.980000000000000204e-02,3.319048392102028089e+01
3.990000000000000491e-02,3.316134094804807120e+01
4.000000000000000083e-02,3.313230159246366924e+01
4.010000000000000370e-02,3.310335687606382038e+01
4.019999999999999962e-02,3.307449782064532684e+01
4.030000000000000249e-02,3.304571544800494820e+01
4.040000000000000535e-02,3.301700077993945115e+01
4.050000000000000128e-02,3.298834483824562369e+01
4.060000000000000414e-02,3.295973864472021830e+01
4.070000000000000007e-02,3.293117322116003010e+01
4.080000000000000293e-02,3.290263958936181155e+01
4.089999999999999886e-02,3.287412877112235776e+01
4.100000000000000172e-02,3.284563178823842122e+01
4.110000000000000459e-02,3.281713966250678993e+01
4.120000000000000051e-02,3.278864341572423058e+01
4.130000000000000338e-02,3.276013406968752406e+01
4.139999999999999930e-02,3.273160264619342996e+01
4.150000000000000216e-02,3.270304016703872207e+01
4.160000000000000503e-02,3.267443765402018130e+01
4.170000000000000095e-02,3.264578612893457432e+01
4.180000000000000382e-02,3.261707661357868204e+01
4.189999999999999974e-02,3.258830012974926404e+01
4.200000000000000261e-02,3.255944769924310833e+01
4.210000000000000547e-02,3.253051034385698159e+01
4.220000000000000140e-02,3.250147908538765051e+01
4.230000000000000426e-02,3.247234494563190310e+01
4.240000000000000019e-02,3.244309894638649894e+01
4.250000000000000305e-02,3.241373210944821892e+01
4.259999999999999898e-02,3.238423545661382974e+01
4.270000000000000184e-02,3.235460000968010519e+01
4.280000000000000471e-02,3.232481679044381906e+01
4.290000000000000063e-02,3.229487682070175936e+01
4.300000000000000350e-02,3.226477112225067145e+01
4.309999999999999942e-02,3.223449071688734335e+01
4.320000000000000229e-02,3.220402662640854174e+01
4.330000000000000515e-02,3.217336987261105463e+01
4.340000000000000108e-02,3.214251147729165581e+01
4.350000000000000394e-02,3.211144246224708354e+01
4.359999999999999987e-02,3.208015384927414004e+01
4.370000000000000273e-02,3.204863666016959911e+01
4.379999999999999866e-02,3.201688191673022743e+01
4.390000000000000152e-02,3.198488064075278814e+01
4.400000000000000439e-02,3.195262385403406569e+01
4.410000000000000031e-02,3.192010257837084453e+01
4.420000000000000318e-02,3.188730783555987713e+01
4.429999999999999910e-02,3.185423064739794086e+01
4.440000000000000197e-02,3.182086203568181304e+01
4.450000000000000483e-02,3.178719302220827103e+01
4.460000000000000075e-02,3.175321462877407441e+01
4.470000000000000362e-02,3.171891787717600053e+01
4.479999999999999954e-02,3.168429378921083028e+01
4.490000000000000241e-02,3.164933338667533391e+01
4.500000000000000527e-02,3.161402769136627811e+01
4.510000000000000120e-02,3.157836772508044021e+01
4.520000000000000406e-02,3.154234450961459046e+01
4.529999999999999999e-02,3.150594906676551332e+01
4.540000000000000285e-02,3.146917241832997192e+01
4.549999999999999878e-02,3.143200558610473294e+01
4.560000000000000164e-02,3.139443959188658084e+01
4.570000000000000451e-02,3.135646545747228586e+01
4.580000000000000043e-02,3.131807420465861824e+01
4.590000000000000330e-02,3.127925685524234822e+01
4.599999999999999922e-02,3.124000443102025670e+01
4.610000000000000209e-02,3.120030795378911037e+01
4.620000000000000495e-02,3.116015844534567947e+01
4.630000000000000088e-02,3.111954692748675200e+01
4.640000000000000374e-02,3.107846442200908044e+01
4.649999999999999967e-02,3.103690195070945990e+01
4.660000000000000253e-02,3.099485053538463930e+01
4.670000000000000540e-02,3.095230119783140665e+01
4.680000000000000132e-02,3.090924495984654996e+01
4.690000000000000419e-02,3.086567284322680038e+01
4.700000000000000011e-02,3.082157586976896724e+01
4.710000000000000298e-02,3.077694506126979590e+01
4.719999999999999890e-02,3.073177143952609214e+01
4.730000000000000177e-02,3.068604602633460487e+01
4.740000000000000463e-02,3.063975984349210790e+01
4.750000000000000056e-02,3.059290391279538213e+01
4.760000000000000342e-02,3.054546990474519319e+01
4.769999999999999934e-02,3.049745919637597424e+01
4.780000000000000221e-02,3.044888063683104207e+01
4.790000000000000507e-02,3.039974326746227717e+01
4.800000000000000100e-02,3.035005612962158139e+01
4.810000000000000386e-02,3.029982826466086365e+01
4.819999999999999979e-02,3.024906871393200447e+01
4.830000000000000265e-02,3.019778651878690212e+01
4.840000000000000552e-02,3.014599072057744422e+01
4.850000000000000144e-02,3.009369036065554681e+01
4.860000000000000431e-02,3.004089448037308330e+01
4.870000000000000023e-02,2.998761212108195906e+01
4.880000000000000310e-02,2.993385232413405461e+01
4.889999999999999902e-02,2.987962413088128955e+01
4.900000000000000189e-02,2.982493658267553727e+01
4.910000000000000475e-02,2.976979872086869605e+01
4.920000000000000068e-02,2.971421958681267128e+01
4.930000000000000354e-02,2.965820822185935413e+01
4.939999999999999947e-02,2.960177366736063220e+01
4.950000000000000233e-02,2.954492496466840379e+01
4.960000000000000520e-02,2.948767115513456361e+01
4.970000000000000112e-02,2.943002128011101703e+01
4.980000000000000399e-02,2.937198438094963748e+01
4.989999999999999991e-02,2.931356949900233388e+01
5.000000000000000278e-02,2.925478567562101162e+01
5.010000000000000564e-02,2.919564195215753699e+01
5.020000000000000157e-02,2.913614736996383670e+01
5.030000000000000443e-02,2.907631097039177348e+01
5.040000000000000036e-02,2.901614179479326694e+01
5.050000000000000322e-02,2.895564888452019048e+01
5.059999999999999915e-02,2.889484128092446724e+01
5.070000000000000201e-02,2.883372802535797064e+01
5.080000000000000487e-02,2.877231815917259894e+01
5.090000000000000080e-02,2.871062072372025753e+01
5.100000000000000366e-02,2.864864476035282337e+01
5.109999999999999959e-02,2.858639931042220539e+01
5.120000000000000245e-02,2.852389341528028766e+01
5.130000000000000532e-02,2.846113611627897555e+01
5.140000000000000124e-02,2.839813645477016024e+01
5.150000000000000411e-02,2.833490347210573645e+01
5.160000000000000003e-02,2.827144620963759536e+01
5.170000000000000290e-02,2.820777370871763523e+01
5.180000000000000576e-02,2.814389501069774369e+01
5.190000000000000169e-02,2.807981915692984387e+01
5.200000000000000455e-02,2.801555518876579498e+01
5.210000000000000048e-02,2.795111214755750595e+01
5.220000000000000334e-02,2.788649907465686439e+01
5.229999999999999927e-02,2.782172501141578280e+01
5.240000000000000213e-02,2.775679899918614524e+01
5.250000000000000500e-02,2.769173007931984287e+01
5.260000000000000092e-02,2.762652729316878109e+01
5.270000000000000379e-02,2.756119897698255272e+01
5.279999999999999971e-02,2.749574965326831233e+01
5.290000000000000258e-02,2.743018256103422203e+01
5.300000000000000544e-02,2.736450093832126385e+01
5.310000000000000137e-02,2.729870802317041267e+01
5.320000000000000423e-02,2.723280705362260790e+01
5.330000000000000016e-02,2.716680126771885284e+01
5.340000000000000302e-02,2.710069390350009755e+01
5.350000000000000588e-02,2.703448819900731337e+01
5.360000000000000181e-02,2.696818739228147876e+01
5.370000000000000467e-02,2.690179472136354377e+01
5.380000000000000060e-02,2.683531342429449751e+01
5.390000000000000346e-02,2.676874673911529712e+01
5.399999999999999939e-02,2.670209790386692106e+01
5.410000000000000225e-02,2.663537015659031582e+01
5.420000000000000512e-02,2.656856673532648472e+01
5.430000000000000104e-02,2.650169087811637070e+01
5.440000000000000391e-02,2.643474582300094866e+01
5.449999999999999983e-02,2.636773480802119352e+01
5.460000000000000270e-02,2.630066107121806951e+01
5.470000000000000556e-02,2.623352785063254800e+01
5.480000000000000149e-02,2.616633838430559322e+01
5.490000000000000435e-02,2.609909591027817655e+01
5.500000000000000028e-02,2.603180366659127287e+01
5.510000000000000314e-02,2.596446489128584290e+01
5.520000000000000601e-02,2.589708282240286152e+01
5.530000000000000193e-02,2.582966069798329656e+01
5.540000000000000480e-02,2.576220175606810514e+01
5.550000000000000072e-02,2.569470923469827994e+01
5.560000000000000359e-02,2.562718637191476745e+01
5.569999999999999951e-02,2.555963640575855322e+01
5.580000000000000238e-02,2.549206257427059441e+01
5.590000000000000524e-02,2.542446811549186236e+01
5.600000000000000117e-02,2.535685626746333199e+01
5.610000000000000403e-02,2.528923026822596754e+01
5.619999999999999996e-02,2.522159335582074036e+01
5.630000000000000282e-02,2.515394876828861470e+01
5.640000000000000568e-02,2.508629974367056548e+01
5.650000000000000161e-02,2.501864952000756048e+01
5.660000000000000447e-02,2.495100133534056397e+01
5.670000000000000040e-02,2.488335842771054729e+01
5.680000000000000326e-02,2.481572403515848535e+01
5.690000000000000613e-02,2.474810139572533885e+01
5.700000000000000205e-02,2.468049374745207913e+01
5.710000000000000492e-02,2.461290432837967757e+01
5.720000000000000084e-02,2.454533637654910905e+01
5.730000000000000371e-02,2.447779313000132362e+01
5.739999999999999963e-02,2.441027782677731039e+01
5.750000000000000250e-02,2.434279370491803007e+01
5.760000000000000536e-02,2.427534400246443980e+01
5.770000000000000129e-02,2.420793195745753223e+01
